timestamp,market_ticker,best_yes_bid,best_no_bid,implied_no_ask,implied_yes_ask
2026-01-02T07:07:09.720841,KXHIGHNY-26JAN03-B29.5,2,60,98,40
2026-01-02T07:07:09.721021,KXHIGHNY-26JAN03-B31.5,25,60,75,40
2026-01-02T07:07:09.721506,KXHIGHNY-26JAN03-T36,1,60,99,40
2026-01-02T07:07:09.721622,KXHIGHNY-26JAN03-B33.5,3,60,97,40
2026-01-02T07:07:09.721717,KXHIGHNY-26JAN03-B35.5,2,60,98,40
2026-01-02T07:07:09.722089,KXHIGHNY-26JAN03-T29,1,60,99,40
2026-01-02T07:08:01.216250,KXHIGHNY-26JAN03-T29,2,60,98,40
2026-01-02T07:08:36.325816,KXHIGHNY-26JAN03-T36,2,60,98,40
2026-01-02T07:08:38.402756,KXHIGHNY-26JAN03-B31.5,30,60,70,40
2026-01-02T07:08:42.252522,KXHIGHNY-26JAN03-B31.5,31,60,69,40
2026-01-02T07:08:43.910913,KXHIGHNY-26JAN03-B31.5,30,60,70,40
2026-01-02T07:08:47.292968,KXHIGHNY-26JAN03-B31.5,31,60,69,40
2026-01-02T07:08:48.357242,KXHIGHNY-26JAN03-B31.5,32,60,68,40
2026-01-02T07:08:49.910832,KXHIGHNY-26JAN03-B31.5,30,60,70,40
2026-01-02T07:08:49.932184,KXHIGHNY-26JAN03-B31.5,33,60,67,40
2026-01-02T07:08:52.425445,KXHIGHNY-26JAN03-B31.5,30,60,70,40
2026-01-02T07:09:11.926975,KXHIGHNY-26JAN03-B31.5,31,60,69,40
2026-01-02T07:09:15.024804,KXHIGHNY-26JAN03-B31.5,30,60,70,40
2026-01-02T07:09:24.260183,KXHIGHNY-26JAN03-B31.5,31,60,69,40
2026-01-02T07:09:26.847524,KXHIGHNY-26JAN03-B31.5,30,60,70,40
2026-01-02T07:09:39.664673,KXHIGHNY-26JAN03-B35.5,2,78,98,22
2026-01-02T07:09:40.463954,KXHIGHNY-26JAN03-T29,2,81,98,19
2026-01-02T07:09:41.507058,KXHIGHNY-26JAN03-T36,2,76,98,24
2026-01-02T07:09:42.775554,KXHIGHNY-26JAN03-T36,2,83,98,17
2026-01-02T07:09:43.471519,KXHIGHNY-26JAN03-B31.5,31,60,69,40
2026-01-02T07:09:44.731233,KXHIGHNY-26JAN03-B31.5,30,60,70,40
2026-01-02T07:09:46.034101,KXHIGHNY-26JAN03-B31.5,31,60,69,40
2026-01-02T07:09:46.533746,KXHIGHNY-26JAN03-B33.5,13,60,87,40
2026-01-02T07:09:47.807365,KXHIGHNY-26JAN03-B31.5,30,60,70,40
2026-01-02T07:09:48.420020,KXHIGHNY-26JAN03-B31.5,31,60,69,40
2026-01-02T07:09:48.732023,KXHIGHNY-26JAN03-B31.5,32,60,68,40
2026-01-02T07:09:49.293165,KXHIGHNY-26JAN03-B31.5,31,60,69,40
2026-01-02T07:09:49.373151,KXHIGHNY-26JAN03-B31.5,30,60,70,40
2026-01-02T07:09:50.026591,KXHIGHNY-26JAN03-B31.5,31,60,69,40
2026-01-02T07:09:53.377694,KXHIGHNY-26JAN03-B31.5,32,60,68,40
2026-01-02T07:09:54.436217,KXHIGHNY-26JAN03-B29.5,3,60,97,40
2026-01-02T07:09:54.578191,KXHIGHNY-26JAN03-B31.5,31,60,69,40
2026-01-02T07:09:54.744480,KXHIGHNY-26JAN03-B31.5,30,60,70,40
2026-01-02T07:09:57.212346,KXHIGHNY-26JAN03-B31.5,31,60,69,40
2026-01-02T07:09:57.931094,KXHIGHNY-26JAN03-B31.5,30,60,70,40
2026-01-02T07:10:02.248085,KXHIGHNY-26JAN03-B31.5,31,60,69,40
2026-01-02T07:10:02.909803,KXHIGHNY-26JAN03-B31.5,30,60,70,40
2026-01-02T07:10:04.581627,KXHIGHNY-26JAN03-B31.5,31,60,69,40
2026-01-02T07:10:06.069568,KXHIGHNY-26JAN03-B31.5,30,60,70,40
2026-01-02T07:10:22.732667,KXHIGHNY-26JAN03-B31.5,31,60,69,40
2026-01-02T07:10:25.470388,KXHIGHNY-26JAN03-B31.5,30,60,70,40
2026-01-02T07:10:30.250496,KXHIGHNY-26JAN03-B31.5,31,60,69,40
2026-01-02T07:10:32.023202,KXHIGHNY-26JAN03-B31.5,32,60,68,40
2026-01-02T07:10:34.395303,KXHIGHNY-26JAN03-B31.5,30,60,70,40
2026-01-02T07:10:44.493876,KXHIGHNY-26JAN03-B31.5,31,60,69,40
2026-01-02T07:10:46.691767,KXHIGHNY-26JAN03-B31.5,30,60,70,40
2026-01-02T07:10:48.354466,KXHIGHNY-26JAN03-B31.5,31,60,69,40
2026-01-02T07:10:50.028432,KXHIGHNY-26JAN03-B31.5,32,60,68,40
2026-01-02T07:10:51.470502,KXHIGHNY-26JAN03-B31.5,33,60,67,40
2026-01-02T07:10:52.969075,KXHIGHNY-26JAN03-B31.5,30,60,70,40
2026-01-02T07:10:53.689577,KXHIGHNY-26JAN03-B31.5,31,60,69,40
2026-01-02T07:10:56.542208,KXHIGHNY-26JAN03-B31.5,30,60,70,40
2026-01-02T07:10:56.579808,KXHIGHNY-26JAN03-B31.5,32,60,68,40
2026-01-02T07:10:58.953759,KXHIGHNY-26JAN03-B31.5,30,60,70,40
2026-01-02T07:11:00.359898,KXHIGHNY-26JAN03-B31.5,31,60,69,40
2026-01-02T07:11:01.131927,KXHIGHNY-26JAN03-B31.5,30,60,70,40
2026-01-02T07:11:04.196386,KXHIGHNY-26JAN03-B31.5,31,60,69,40
2026-01-02T07:11:04.914073,KXHIGHNY-26JAN03-B31.5,32,60,68,40
2026-01-02T07:11:07.004478,KXHIGHNY-26JAN03-B31.5,30,60,70,40
2026-01-02T07:11:08.730816,KXHIGHNY-26JAN03-B31.5,31,60,69,40
2026-01-02T07:11:10.196008,KXHIGHNY-26JAN03-B31.5,30,60,70,40
2026-01-02T07:11:16.248229,KXHIGHNY-26JAN03-B31.5,31,60,69,40
2026-01-02T07:11:17.957781,KXHIGHNY-26JAN03-B31.5,30,60,70,40
2026-01-02T07:11:20.805820,KXHIGHNY-26JAN03-B31.5,31,60,69,40
2026-01-02T07:11:22.193093,KXHIGHNY-26JAN03-B31.5,30,60,70,40
2026-01-02T07:11:24.250632,KXHIGHNY-26JAN03-B31.5,31,60,69,40
2026-01-02T07:11:26.570223,KXHIGHNY-26JAN03-B31.5,30,60,70,40
2026-01-02T07:11:29.610461,KXHIGHNY-26JAN03-B31.5,31,60,69,40
